Percentage served,Time in ms
0,264.472
1,603.985
2,1030.693
3,1432.553
4,1782.826
5,1850.686
6,1870.396
7,1879.483
8,1887.661
9,1894.276
10,1899.510
11,1904.327
12,1908.785
13,1912.237
14,1915.609
15,1918.738
16,1921.588
17,1923.895
18,1926.378
19,1928.492
20,1930.994
21,1933.197
22,1935.412
23,1937.516
24,1939.144
25,1940.921
26,1943.263
27,1945.127
28,1946.908
29,1948.635
30,1950.505
31,1951.929
32,1953.838
33,1955.262
34,1956.910
35,1958.275
36,1959.930
37,1961.220
38,1962.513
39,1963.959
40,1965.214
41,1966.616
42,1967.908
43,1969.230
44,1970.550
45,1971.831
46,1973.307
47,1975.205
48,1976.426
49,1977.943
50,1979.216
51,1980.653
52,1981.921
53,1983.189
54,1984.765
55,1986.522
56,1987.748
57,1989.044
58,1990.336
59,1991.704
60,1993.160
61,1994.827
62,1996.177
63,1997.697
64,1999.048
65,2000.418
66,2001.887
67,2003.614
68,2005.364
69,2006.814
70,2008.366
71,2009.971
72,2011.957
73,2013.670
74,2015.318
75,2017.313
76,2019.136
77,2021.116
78,2022.855
79,2025.016
80,2027.373
81,2029.960
82,2033.660
83,2037.034
84,2040.540
85,2043.880
86,2047.683
87,2052.258
88,2058.468
89,2064.602
90,2072.610
91,2081.310
92,2091.251
93,2104.800
94,2120.770
95,2142.747
96,2168.904
97,2202.199
98,2239.305
99,2289.795
