Percentage served,Time in ms
0,479.655
1,575.733
2,740.443
3,795.447
4,861.399
5,947.670
6,1008.165
7,1090.084
8,1139.359
9,1141.760
10,1142.534
11,1143.109
12,1143.574
13,1143.945
14,1144.244
15,1144.501
16,1144.707
17,1144.885
18,1145.059
19,1145.250
20,1145.408
21,1145.555
22,1145.674
23,1145.820
24,1145.946
25,1146.076
26,1146.238
27,1146.366
28,1146.484
29,1146.599
30,1146.736
31,1146.870
32,1146.998
33,1147.138
34,1147.272
35,1147.413
36,1147.538
37,1147.657
38,1147.793
39,1147.912
40,1148.046
41,1148.174
42,1148.299
43,1148.423
44,1148.572
45,1148.724
46,1148.854
47,1149.007
48,1149.137
49,1149.287
50,1149.424
51,1149.568
52,1149.714
53,1149.873
54,1149.994
55,1150.146
56,1150.312
57,1150.474
58,1150.621
59,1150.780
60,1150.970
61,1151.179
62,1151.426
63,1151.663
64,1151.894
65,1152.200
66,1152.489
67,1152.763
68,1153.019
69,1153.375
70,1153.756
71,1154.214
72,1154.797
73,1155.368
74,1156.016
75,1156.530
76,1157.037
77,1157.489
78,1158.027
79,1158.451
80,1158.885
81,1159.221
82,1159.584
83,1159.904
84,1160.255
85,1160.702
86,1161.132
87,1161.593
88,1162.142
89,1162.591
90,1163.058
91,1163.579
92,1164.171
93,1164.840
94,1165.405
95,1166.137
96,1166.830
97,1167.778
98,1169.234
99,1171.633
