Percentage served,Time in ms
0,1326.939
1,1552.397
2,1669.984
3,1699.664
4,1717.288
5,1737.577
6,1753.734
7,1776.587
8,1798.700
9,1817.762
10,1831.432
11,1839.944
12,1847.048
13,1852.873
14,1857.718
15,1863.359
16,1867.714
17,1872.259
18,1876.994
19,1882.006
20,1888.300
21,1894.346
22,1900.094
23,1905.381
24,1910.482
25,1915.591
26,1920.586
27,1925.504
28,1931.414
29,1937.933
30,1942.850
31,1947.091
32,1951.323
33,1956.330
34,1960.319
35,1963.150
36,1965.910
37,1968.942
38,1972.215
39,1975.507
40,1979.216
41,1982.197
42,1985.218
43,1988.436
44,1991.653
45,1994.661
46,1997.757
47,2001.138
48,2005.088
49,2009.226
50,2013.059
51,2017.446
52,2021.356
53,2025.497
54,2030.094
55,2033.995
56,2038.160
57,2042.502
58,2047.344
59,2052.111
60,2056.140
61,2059.935
62,2063.321
63,2067.282
64,2071.538
65,2075.954
66,2079.923
67,2084.196
68,2087.748
69,2091.584
70,2096.316
71,2100.685
72,2105.314
73,2110.320
74,2114.952
75,2119.605
76,2124.478
77,2129.357
78,2135.448
79,2141.344
80,2147.744
81,2157.099
82,2166.063
83,2173.498
84,2183.008
85,2193.706
86,2206.373
87,2215.104
88,2228.273
89,2244.370
90,2262.459
91,2288.961
92,2322.759
93,2347.220
94,2389.563
95,2475.906
96,2594.511
97,2731.708
98,2905.994
99,3201.461
