Percentage served,Time in ms
0,877.276
1,953.063
2,982.308
3,999.723
4,1016.788
5,1024.811
6,1035.992
7,1048.499
8,1056.718
9,1063.855
10,1071.490
11,1079.526
12,1088.615
13,1094.621
14,1101.253
15,1107.788
16,1113.013
17,1117.160
18,1121.772
19,1127.860
20,1131.988
21,1136.400
22,1141.185
23,1145.266
24,1149.864
25,1154.174
26,1157.595
27,1162.391
28,1166.122
29,1170.429
30,1173.765
31,1178.265
32,1181.870
33,1185.809
34,1192.119
35,1196.442
36,1200.533
37,1206.605
38,1211.591
39,1215.560
40,1219.022
41,1221.959
42,1226.539
43,1230.322
44,1234.452
45,1240.090
46,1245.173
47,1249.469
48,1253.967
49,1262.547
50,1271.639
51,1276.921
52,1284.036
53,1289.888
54,1299.287
55,1307.675
56,1315.457
57,1322.610
58,1329.149
59,1335.776
60,1341.724
61,1348.255
62,1359.480
63,1365.227
64,1369.448
65,1372.453
66,1377.362
67,1383.000
68,1387.984
69,1394.295
70,1400.185
71,1403.893
72,1408.484
73,1412.602
74,1416.142
75,1420.390
76,1424.890
77,1431.932
78,1439.969
79,1446.743
80,1454.018
81,1461.310
82,1466.555
83,1473.000
84,1481.792
85,1496.797
86,1512.004
87,1524.879
88,1533.655
89,1543.911
90,1549.518
91,1564.338
92,1603.202
93,1708.826
94,1899.843
95,2084.232
96,2259.425
97,2638.318
98,3355.112
99,3525.564
