Percentage served,Time in ms
0,114.184
1,121.991
2,144.689
3,174.531
4,194.519
5,204.636
6,212.147
7,222.777
8,226.399
9,227.546
10,228.250
11,228.510
12,228.763
13,229.047
14,229.347
15,229.663
16,229.875
17,230.019
18,230.207
19,230.379
20,230.525
21,230.765
22,230.998
23,231.239
24,231.398
25,231.533
26,231.742
27,231.837
28,231.957
29,232.103
30,232.208
31,232.270
32,232.374
33,232.465
34,232.568
35,232.669
36,232.756
37,232.876
38,232.993
39,233.089
40,233.207
41,233.301
42,233.378
43,233.469
44,233.595
45,233.671
46,233.763
47,233.842
48,233.959
49,234.041
50,234.145
51,234.250
52,234.443
53,234.561
54,234.623
55,234.761
56,234.895
57,235.039
58,235.184
59,235.302
60,235.437
61,235.534
62,235.781
63,235.902
64,236.018
65,236.155
66,236.294
67,236.433
68,236.585
69,236.713
70,236.862
71,236.958
72,237.095
73,237.270
74,237.475
75,237.633
76,237.893
77,238.042
78,238.290
79,238.467
80,238.687
81,238.911
82,239.138
83,239.420
84,239.675
85,239.965
86,240.292
87,240.567
88,240.844
89,241.159
90,241.463
91,241.876
92,242.434
93,242.942
94,243.428
95,244.061
96,244.781
97,245.898
98,249.951
99,267.691
