Percentage served,Time in ms
0,1037.644
1,1598.817
2,1640.386
3,1661.343
4,1686.737
5,1711.752
6,1727.859
7,1746.904
8,1766.938
9,1778.261
10,1786.591
11,1793.351
12,1798.827
13,1805.037
14,1813.410
15,1819.693
16,1826.278
17,1831.261
18,1836.596
19,1841.372
20,1845.186
21,1848.524
22,1852.232
23,1855.224
24,1858.955
25,1862.504
26,1866.367
27,1869.811
28,1873.031
29,1876.296
30,1879.201
31,1882.074
32,1885.376
33,1888.050
34,1890.456
35,1892.740
36,1895.083
37,1898.040
38,1901.130
39,1904.233
40,1906.920
41,1910.206
42,1913.429
43,1917.205
44,1920.084
45,1923.251
46,1926.073
47,1929.366
48,1932.835
49,1936.845
50,1940.373
51,1943.911
52,1948.147
53,1952.313
54,1956.630
55,1959.825
56,1963.932
57,1967.653
58,1972.098
59,1977.172
60,1981.670
61,1987.590
62,1993.632
63,1999.668
64,2006.489
65,2011.829
66,2017.703
67,2022.572
68,2028.504
69,2033.828
70,2038.742
71,2043.969
72,2048.339
73,2054.084
74,2060.415
75,2068.474
76,2074.414
77,2080.913
78,2085.897
79,2092.630
80,2099.199
81,2106.927
82,2117.098
83,2131.949
84,2146.063
85,2155.958
86,2166.153
87,2177.207
88,2191.226
89,2199.876
90,2209.696
91,2222.592
92,2231.540
93,2242.234
94,2258.912
95,2275.004
96,2292.694
97,2305.701
98,2362.810
99,2537.718
